"direction","human_symbol","best_muscle_combined_p","best_muscle_combined_log10p","muscle_tissue_cell_type_hits","muscle_specific_cell_type_hits","muscle_general_cell_type_hits"
"Upregulated","LAIR1",0.00340505174133032,2.46787628439627,"Fetal_HCA_Muscle_Myeloid cells; AdultMuscle_Dendritic cell; FetalMuscle_Macrophage; AdultMuscle_Macrophage; TS_Muscle_macrophage; TS_Muscle_mature nk t cell; TS_Muscle_mast cell; FetalMuscle_Erythroid cell","Myeloid cells; Dendritic cell; Macrophage; macrophage; mature nk t cell; mast cell; Erythroid cell","Myeloid cell; Dendritic cell; Macrophage; Natural killer cell; Mast cell; Erythroid lineage cell"
"Upregulated","LOXL3",0.00340505174133032,2.46787628439627,"Fetal_HCA_Muscle_Myeloid cells; Fetal_HCA_Muscle_Schwann cells; FetalMuscle_Fetal neuron; TS_Muscle_macrophage; TS_Muscle_smooth muscle cell; FetalMuscle_Smooth muscle cell","Myeloid cells; Schwann cells; Fetal neuron; macrophage; smooth muscle cell; Smooth muscle cell","Myeloid cell; Schwann cell; Neuron; Macrophage; Smooth muscle cell"
"Upregulated","MAML3",0.00340505174133032,2.46787628439627,"Fetal_HCA_Muscle_Myeloid cells; Fetal_HCA_Muscle_Vascular endothelial cells; Fetal_HCA_Muscle_Schwann cells; FetalMuscle_Fetal neuron; TS_Muscle_macrophage; TS_Muscle_pericyte cell; TS_Muscle_capillary endothelial cell; TS_Muscle_smooth muscle cell; TS_Muscle_mast cell; FetalMuscle_Fetal epithelial progenitor","Myeloid cells; Vascular endothelial cells; Schwann cells; Fetal neuron; macrophage; pericyte cell; capillary endothelial cell; smooth muscle cell; mast cell; Fetal epithelial progenitor","Myeloid cell; Endothelial cell; Schwann cell; Neuron; Macrophage; Pericyte cell; Capillary endothelial cell; Smooth muscle cell; Mast cell; Epithelial fate stem cell"
"Upregulated","P2RX7",0.00340505174133032,2.46787628439627,"Fetal_HCA_Muscle_Myeloid cells; FetalMuscle_Macrophage; Fetal_HCA_Muscle_Schwann cells; FetalMuscle_Dendritic cell; FetalMuscle_Fetal neuron; TS_Muscle_macrophage; TS_Muscle_tendon cell","Myeloid cells; Macrophage; Schwann cells; Dendritic cell; Fetal neuron; macrophage; tendon cell","Myeloid cell; Macrophage; Schwann cell; Dendritic cell; Neuron; Cell of skeletal muscle"
"Upregulated","RNF213",0.00340505174133032,2.46787628439627,"Fetal_HCA_Muscle_Myeloid cells; Fetal_HCA_Muscle_Lymphoid cells","Myeloid cells; Lymphoid cells","Myeloid cell; Innate lymphoid cell"
"Upregulated","SAMHD1",0.00340505174133032,2.46787628439627,"Fetal_HCA_Muscle_Myeloid cells; TS_Muscle_mesenchymal stem cell; AdultMuscle_Dendritic cell; FetalMuscle_Macrophage; AdultMuscle_Macrophage; Fetal_HCA_Muscle_Lymphoid cells; Fetal_HCA_Muscle_Schwann cells; FetalMuscle_Dendritic cell; FetalMuscle_Fetal neuron","Myeloid cells; mesenchymal stem cell; Dendritic cell; Macrophage; Lymphoid cells; Schwann cells; Fetal neuron","Myeloid cell; Mesenchymal stem cell; Dendritic cell; Macrophage; Innate lymphoid cell; Schwann cell; Neuron"
"Upregulated","SIGLEC1",0.00340505174133032,2.46787628439627,"Fetal_HCA_Muscle_Myeloid cells; AdultMuscle_Dendritic cell; FetalMuscle_Macrophage; AdultMuscle_Macrophage; TS_Muscle_macrophage; AdultMuscle_T cell","Myeloid cells; Dendritic cell; Macrophage; macrophage; T cell","Myeloid cell; Dendritic cell; Macrophage; T cell"
"Upregulated","STAB1",0.00340505174133032,2.46787628439627,"Fetal_HCA_Muscle_Myeloid cells; AdultMuscle_Dendritic cell; FetalMuscle_Macrophage; AdultMuscle_Macrophage; Fetal_HCA_Muscle_Lymphatic endothelial cells; TS_Muscle_macrophage; TS_Muscle_endothelial cell of vascular tree","Myeloid cells; Dendritic cell; Macrophage; Lymphatic endothelial cells; macrophage; endothelial cell of vascular tree","Myeloid cell; Dendritic cell; Macrophage; Endothelial cell"
"Upregulated","SUSD1",0.00340505174133032,2.46787628439627,"Fetal_HCA_Muscle_Myeloid cells; TS_Muscle_mesenchymal stem cell","Myeloid cells; mesenchymal stem cell","Myeloid cell; Mesenchymal stem cell"
"Upregulated","NUMBL",0.00531564199140089,2.27444427648679,"FetalMuscle_Fetal stromal cell; TS_Muscle_mesenchymal stem cell; TS_Muscle_tendon cell; TS_Muscle_skeletal muscle satellite stem cell","Fetal stromal cell; mesenchymal stem cell; tendon cell; skeletal muscle satellite stem cell","Stromal cell; Mesenchymal stem cell; Cell of skeletal muscle; Skeletal muscle satellite cell"
"Upregulated","PENK",0.00531564199140089,2.27444427648679,"FetalMuscle_Fetal stromal cell","Fetal stromal cell","Stromal cell"
"Upregulated","ACSM3",0.00745609324313457,2.12748866949452,"TS_Muscle_mesenchymal stem cell; FetalMuscle_Fetal mesenchymal progenitor","mesenchymal stem cell; Fetal mesenchymal progenitor","Mesenchymal stem cell"
"Upregulated","APOL3",0.00745609324313457,2.12748866949452,"TS_Muscle_mesenchymal stem cell; Fetal_HCA_Muscle_Vascular endothelial cells; Fetal_HCA_Muscle_Lymphoid cells; FetalMuscle_Endothelial cell; FetalMuscle_Dendritic cell; Fetal_HCA_Muscle_Lymphatic endothelial cells; TS_Muscle_endothelial cell of artery; TS_Muscle_capillary endothelial cell; Fetal_HCA_Muscle_Erythroblasts","mesenchymal stem cell; Vascular endothelial cells; Lymphoid cells; Endothelial cell; Dendritic cell; Lymphatic endothelial cells; endothelial cell of artery; capillary endothelial cell; Erythroblasts","Mesenchymal stem cell; Endothelial cell; Innate lymphoid cell; Dendritic cell; Capillary endothelial cell; Erythroblast"
"Upregulated","APOL4",0.00745609324313457,2.12748866949452,"TS_Muscle_mesenchymal stem cell; FetalMuscle_Fetal skeletal muscle cell","mesenchymal stem cell; Fetal skeletal muscle cell","Mesenchymal stem cell; Cell of skeletal muscle"
"Upregulated","ASAP2",0.00745609324313457,2.12748866949452,"TS_Muscle_mesenchymal stem cell; Fetal_HCA_Muscle_Vascular endothelial cells; Fetal_HCA_Muscle_Smooth muscle cells; TS_Muscle_endothelial cell of artery; TS_Muscle_pericyte cell","mesenchymal stem cell; Vascular endothelial cells; Smooth muscle cells; endothelial cell of artery; pericyte cell","Mesenchymal stem cell; Endothelial cell; Smooth muscle cell; Pericyte cell"
"Upregulated","FBXL20",0.00745609324313457,2.12748866949452,"TS_Muscle_mesenchymal stem cell","mesenchymal stem cell","Mesenchymal stem cell"
"Upregulated","GALNT15",0.00745609324313457,2.12748866949452,"TS_Muscle_mesenchymal stem cell; Fetal_HCA_Muscle_Vascular endothelial cells","mesenchymal stem cell; Vascular endothelial cells","Mesenchymal stem cell; Endothelial cell"
"Upregulated","IKZF4",0.00745609324313457,2.12748866949452,"TS_Muscle_mesenchymal stem cell","mesenchymal stem cell","Mesenchymal stem cell"
"Upregulated","KCNA2",0.00745609324313457,2.12748866949452,"TS_Muscle_mesenchymal stem cell","mesenchymal stem cell","Mesenchymal stem cell"
"Upregulated","PKD1",0.00745609324313457,2.12748866949452,"TS_Muscle_mesenchymal stem cell; TS_Muscle_tendon cell","mesenchymal stem cell; tendon cell","Mesenchymal stem cell; Cell of skeletal muscle"
"Upregulated","PTPN13",0.00745609324313457,2.12748866949452,"TS_Muscle_mesenchymal stem cell; Fetal_HCA_Muscle_Schwann cells; Fetal_HCA_Muscle_Smooth muscle cells; FetalMuscle_Fetal mesenchymal progenitor","mesenchymal stem cell; Schwann cells; Smooth muscle cells; Fetal mesenchymal progenitor","Mesenchymal stem cell; Schwann cell; Smooth muscle cell"
"Upregulated","RGS2",0.00745609324313457,2.12748866949452,"TS_Muscle_mesenchymal stem cell; AdultMuscle_Dendritic cell; FetalMuscle_Macrophage; FetalMuscle_Dendritic cell; TS_Muscle_macrophage; TS_Muscle_mature nk t cell; TS_Muscle_mast cell; FetalMuscle_Fetal skeletal muscle cell; AdultMuscle_T cell; Fetal_HCA_Muscle_Skeletal muscle cells","mesenchymal stem cell; Dendritic cell; Macrophage; macrophage; mature nk t cell; mast cell; Fetal skeletal muscle cell; T cell; Skeletal muscle cells","Mesenchymal stem cell; Dendritic cell; Macrophage; Natural killer cell; Mast cell; Cell of skeletal muscle; T cell"
"Upregulated","SDK1",0.00745609324313457,2.12748866949452,"TS_Muscle_mesenchymal stem cell; Fetal_HCA_Muscle_Schwann cells; Fetal_HCA_Muscle_Satellite cells","mesenchymal stem cell; Schwann cells; Satellite cells","Mesenchymal stem cell; Schwann cell; Skeletal muscle satellite cell"
"Upregulated","SLC43A3",0.00745609324313457,2.12748866949452,"TS_Muscle_mesenchymal stem cell; Fetal_HCA_Muscle_Smooth muscle cells; Fetal_HCA_Muscle_Lymphatic endothelial cells; TS_Muscle_macrophage; Fetal_HCA_Muscle_Erythroblasts","mesenchymal stem cell; Smooth muscle cells; Lymphatic endothelial cells; macrophage; Erythroblasts","Mesenchymal stem cell; Smooth muscle cell; Endothelial cell; Macrophage; Erythroblast"
"Upregulated","SYNE3",0.00745609324313457,2.12748866949452,"TS_Muscle_mesenchymal stem cell","mesenchymal stem cell","Mesenchymal stem cell"
"Upregulated","TBC1D4",0.00745609324313457,2.12748866949452,"TS_Muscle_mesenchymal stem cell","mesenchymal stem cell","Mesenchymal stem cell"
"Upregulated","TNFSF10",0.00745609324313457,2.12748866949452,"TS_Muscle_mesenchymal stem cell; Fetal_HCA_Muscle_Vascular endothelial cells; Fetal_HCA_Muscle_Lymphoid cells; FetalMuscle_Endothelial cell; Fetal_HCA_Muscle_Lymphatic endothelial cells; TS_Muscle_endothelial cell of artery; TS_Muscle_endothelial cell of vascular tree; TS_Muscle_capillary endothelial cell","mesenchymal stem cell; Vascular endothelial cells; Lymphoid cells; Endothelial cell; Lymphatic endothelial cells; endothelial cell of artery; endothelial cell of vascular tree; capillary endothelial cell","Mesenchymal stem cell; Endothelial cell; Innate lymphoid cell; Capillary endothelial cell"
"Upregulated","ZNF217",0.00745609324313457,2.12748866949452,"TS_Muscle_mesenchymal stem cell; FetalMuscle_Macrophage; Fetal_HCA_Muscle_Lymphoid cells","mesenchymal stem cell; Macrophage; Lymphoid cells","Mesenchymal stem cell; Macrophage; Innate lymphoid cell"
"Upregulated","ACE",0.010482729780557,1.97952560912146,"Fetal_HCA_Muscle_Vascular endothelial cells; FetalMuscle_Endothelial cell; TS_Muscle_endothelial cell of artery; TS_Muscle_capillary endothelial cell","Vascular endothelial cells; Endothelial cell; endothelial cell of artery; capillary endothelial cell","Endothelial cell; Capillary endothelial cell"
"Upregulated","HID1",0.010482729780557,1.97952560912146,"Fetal_HCA_Muscle_Vascular endothelial cells; TS_Muscle_endothelial cell of lymphatic vessel; FetalMuscle_Endothelial cell; Fetal_HCA_Muscle_Lymphatic endothelial cells; TS_Muscle_endothelial cell of artery; TS_Muscle_endothelial cell of vascular tree; TS_Muscle_capillary endothelial cell","Vascular endothelial cells; endothelial cell of lymphatic vessel; Endothelial cell; Lymphatic endothelial cells; endothelial cell of artery; endothelial cell of vascular tree; capillary endothelial cell","Endothelial cell; Capillary endothelial cell"
"Upregulated","HLA-A",0.010482729780557,1.97952560912146,"Fetal_HCA_Muscle_Vascular endothelial cells; AdultMuscle_Macrophage; Fetal_HCA_Muscle_Lymphoid cells; FetalMuscle_Endothelial cell; FetalMuscle_Dendritic cell; Fetal_HCA_Muscle_Lymphatic endothelial cells; TS_Muscle_endothelial cell of artery; TS_Muscle_endothelial cell of vascular tree; TS_Muscle_t cell; TS_Muscle_capillary endothelial cell; TS_Muscle_mature nk t cell; TS_Muscle_cd4-positive, alpha-beta t cell","Vascular endothelial cells; Macrophage; Lymphoid cells; Endothelial cell; Dendritic cell; Lymphatic endothelial cells; endothelial cell of artery; endothelial cell of vascular tree; t cell; capillary endothelial cell; mature nk t cell; cd4-positive, alpha-beta t cell","Endothelial cell; Macrophage; Innate lymphoid cell; Dendritic cell; T cell; Capillary endothelial cell; Natural killer cell"
"Upregulated","ITGA2",0.010482729780557,1.97952560912146,"Fetal_HCA_Muscle_Vascular endothelial cells; Fetal_HCA_Muscle_Schwann cells; FetalMuscle_Endothelial cell; FetalMuscle_Fetal neuron; TS_Muscle_tendon cell; TS_Muscle_endothelial cell of vascular tree; FetalMuscle_Fetal mesenchymal progenitor","Vascular endothelial cells; Schwann cells; Endothelial cell; Fetal neuron; tendon cell; endothelial cell of vascular tree; Fetal mesenchymal progenitor","Endothelial cell; Schwann cell; Neuron; Cell of skeletal muscle; Mesenchymal stem cell"
"Upregulated","ITGB4",0.010482729780557,1.97952560912146,"Fetal_HCA_Muscle_Vascular endothelial cells; TS_Muscle_endothelial cell of lymphatic vessel; Fetal_HCA_Muscle_Schwann cells; TS_Muscle_endothelial cell of artery; TS_Muscle_endothelial cell of vascular tree","Vascular endothelial cells; endothelial cell of lymphatic vessel; Schwann cells; endothelial cell of artery; endothelial cell of vascular tree","Endothelial cell; Schwann cell"
"Upregulated","MMRN1",0.010482729780557,1.97952560912146,"Fetal_HCA_Muscle_Vascular endothelial cells; TS_Muscle_endothelial cell of lymphatic vessel; FetalMuscle_Endothelial cell; Fetal_HCA_Muscle_Lymphatic endothelial cells; TS_Muscle_endothelial cell of artery; TS_Muscle_endothelial cell of vascular tree","Vascular endothelial cells; endothelial cell of lymphatic vessel; Endothelial cell; Lymphatic endothelial cells; endothelial cell of artery; endothelial cell of vascular tree","Endothelial cell"
"Upregulated","NOTCH1",0.010482729780557,1.97952560912146,"Fetal_HCA_Muscle_Vascular endothelial cells; TS_Muscle_endothelial cell of lymphatic vessel; Fetal_HCA_Muscle_Smooth muscle cells; FetalMuscle_Endothelial cell; Fetal_HCA_Muscle_Satellite cells; TS_Muscle_endothelial cell of artery; TS_Muscle_pericyte cell; TS_Muscle_endothelial cell of vascular tree; TS_Muscle_capillary endothelial cell","Vascular endothelial cells; endothelial cell of lymphatic vessel; Smooth muscle cells; Endothelial cell; Satellite cells; endothelial cell of artery; pericyte cell; endothelial cell of vascular tree; capillary endothelial cell","Endothelial cell; Smooth muscle cell; Skeletal muscle satellite cell; Pericyte cell; Capillary endothelial cell"
"Upregulated","PRKD2",0.010482729780557,1.97952560912146,"Fetal_HCA_Muscle_Vascular endothelial cells; Fetal_HCA_Muscle_Lymphoid cells; FetalMuscle_Endothelial cell; Fetal_HCA_Muscle_Lymphatic endothelial cells; TS_Muscle_endothelial cell of artery; TS_Muscle_endothelial cell of vascular tree; TS_Muscle_capillary endothelial cell","Vascular endothelial cells; Lymphoid cells; Endothelial cell; Lymphatic endothelial cells; endothelial cell of artery; endothelial cell of vascular tree; capillary endothelial cell","Endothelial cell; Innate lymphoid cell; Capillary endothelial cell"
"Upregulated","RASSF2",0.010482729780557,1.97952560912146,"Fetal_HCA_Muscle_Vascular endothelial cells; AdultMuscle_Dendritic cell; FetalMuscle_Endothelial cell; TS_Muscle_macrophage; TS_Muscle_tendon cell; TS_Muscle_t cell; TS_Muscle_mast cell","Vascular endothelial cells; Dendritic cell; Endothelial cell; macrophage; tendon cell; t cell; mast cell","Endothelial cell; Dendritic cell; Macrophage; Cell of skeletal muscle; T cell; Mast cell"
"Upregulated","SPNS2",0.010482729780557,1.97952560912146,"Fetal_HCA_Muscle_Vascular endothelial cells; FetalMuscle_Endothelial cell","Vascular endothelial cells; Endothelial cell","Endothelial cell"
"Upregulated","AMN1",0.0147386139970601,1.83154335512896,"TS_Muscle_endothelial cell of lymphatic vessel; TS_Muscle_pericyte cell; TS_Muscle_fast muscle cell; FetalMuscle_Primordial germ cell","endothelial cell of lymphatic vessel; pericyte cell; fast muscle cell; Primordial germ cell","Endothelial cell; Pericyte cell; Cell of skeletal muscle; Primordial germ cell"
"Upregulated","ANKS1A",0.0147386139970601,1.83154335512896,"TS_Muscle_endothelial cell of lymphatic vessel; TS_Muscle_pericyte cell; TS_Muscle_endothelial cell of vascular tree; TS_Muscle_capillary endothelial cell; Fetal_HCA_Muscle_Skeletal muscle cells","endothelial cell of lymphatic vessel; pericyte cell; endothelial cell of vascular tree; capillary endothelial cell; Skeletal muscle cells","Endothelial cell; Pericyte cell; Capillary endothelial cell; Cell of skeletal muscle"
"Upregulated","CASP12",0.0147386139970601,1.83154335512896,"TS_Muscle_endothelial cell of lymphatic vessel; FetalMuscle_Endothelial cell; TS_Muscle_endothelial cell of artery","endothelial cell of lymphatic vessel; Endothelial cell; endothelial cell of artery","Endothelial cell"
"Upregulated","CCDC149",0.0147386139970601,1.83154335512896,"TS_Muscle_endothelial cell of lymphatic vessel; TS_Muscle_endothelial cell of vascular tree; FetalMuscle_Erythroid cell","endothelial cell of lymphatic vessel; endothelial cell of vascular tree; Erythroid cell","Endothelial cell; Erythroid lineage cell"
"Upregulated","CLEC4M",0.0147386139970601,1.83154335512896,"TS_Muscle_endothelial cell of lymphatic vessel","endothelial cell of lymphatic vessel","Endothelial cell"
"Upregulated","GPM6A",0.0147386139970601,1.83154335512896,"TS_Muscle_endothelial cell of lymphatic vessel; Fetal_HCA_Muscle_Lymphatic endothelial cells; TS_Muscle_endothelial cell of vascular tree; FetalMuscle_Fetal mesenchymal progenitor","endothelial cell of lymphatic vessel; Lymphatic endothelial cells; endothelial cell of vascular tree; Fetal mesenchymal progenitor","Endothelial cell; Mesenchymal stem cell"
"Upregulated","GREM2",0.0147386139970601,1.83154335512896,"TS_Muscle_endothelial cell of lymphatic vessel; FetalMuscle_Fetal mesenchymal progenitor","endothelial cell of lymphatic vessel; Fetal mesenchymal progenitor","Endothelial cell; Mesenchymal stem cell"
"Upregulated","ITGB8",0.0147386139970601,1.83154335512896,"TS_Muscle_endothelial cell of lymphatic vessel; AdultMuscle_Macrophage; Fetal_HCA_Muscle_Schwann cells; FetalMuscle_Fetal neuron; TS_Muscle_tendon cell; TS_Muscle_skeletal muscle satellite stem cell","endothelial cell of lymphatic vessel; Macrophage; Schwann cells; Fetal neuron; tendon cell; skeletal muscle satellite stem cell","Endothelial cell; Macrophage; Schwann cell; Neuron; Cell of skeletal muscle; Skeletal muscle satellite cell"
"Upregulated","KMT2E",0.0147386139970601,1.83154335512896,"TS_Muscle_endothelial cell of lymphatic vessel; Fetal_HCA_Muscle_Schwann cells; Fetal_HCA_Muscle_Satellite cells; TS_Muscle_endothelial cell of artery; TS_Muscle_macrophage; TS_Muscle_pericyte cell; TS_Muscle_endothelial cell of vascular tree; TS_Muscle_t cell; TS_Muscle_capillary endothelial cell; TS_Muscle_mature nk t cell; TS_Muscle_cd4-positive, alpha-beta t cell","endothelial cell of lymphatic vessel; Schwann cells; Satellite cells; endothelial cell of artery; macrophage; pericyte cell; endothelial cell of vascular tree; t cell; capillary endothelial cell; mature nk t cell; cd4-positive, alpha-beta t cell","Endothelial cell; Schwann cell; Skeletal muscle satellite cell; Macrophage; Pericyte cell; T cell; Capillary endothelial cell; Natural killer cell"
"Upregulated","MRC1",0.0147386139970601,1.83154335512896,"TS_Muscle_endothelial cell of lymphatic vessel; AdultMuscle_Dendritic cell; FetalMuscle_Macrophage; AdultMuscle_Macrophage; FetalMuscle_Dendritic cell; TS_Muscle_macrophage","endothelial cell of lymphatic vessel; Dendritic cell; Macrophage; macrophage","Endothelial cell; Dendritic cell; Macrophage"
"Upregulated","ODF2L",0.0147386139970601,1.83154335512896,"TS_Muscle_endothelial cell of lymphatic vessel; TS_Muscle_tendon cell; TS_Muscle_endothelial cell of vascular tree; TS_Muscle_t cell; AdultMuscle_T cell","endothelial cell of lymphatic vessel; tendon cell; endothelial cell of vascular tree; t cell; T cell","Endothelial cell; Cell of skeletal muscle; T cell"
"Upregulated","RELN",0.0147386139970601,1.83154335512896,"TS_Muscle_endothelial cell of lymphatic vessel; Fetal_HCA_Muscle_Schwann cells; FetalMuscle_Fetal neuron; Fetal_HCA_Muscle_Lymphatic endothelial cells; TS_Muscle_endothelial cell of artery; Fetal_HCA_Muscle_Erythroblasts","endothelial cell of lymphatic vessel; Schwann cells; Fetal neuron; Lymphatic endothelial cells; endothelial cell of artery; Erythroblasts","Endothelial cell; Schwann cell; Neuron; Erythroblast"
"Upregulated","SOCS2",0.0147386139970601,1.83154335512896,"TS_Muscle_endothelial cell of lymphatic vessel; FetalMuscle_Endothelial cell; FetalMuscle_Fetal neuron; TS_Muscle_endothelial cell of artery; TS_Muscle_endothelial cell of vascular tree; TS_Muscle_capillary endothelial cell; FetalMuscle_Fetal epithelial progenitor","endothelial cell of lymphatic vessel; Endothelial cell; Fetal neuron; endothelial cell of artery; endothelial cell of vascular tree; capillary endothelial cell; Fetal epithelial progenitor","Endothelial cell; Neuron; Capillary endothelial cell; Epithelial fate stem cell"
"Upregulated","ZNF235",0.0147386139970601,1.83154335512896,"TS_Muscle_endothelial cell of lymphatic vessel; TS_Muscle_endothelial cell of artery; TS_Muscle_capillary endothelial cell","endothelial cell of lymphatic vessel; endothelial cell of artery; capillary endothelial cell","Endothelial cell; Capillary endothelial cell"
"Upregulated","CCR5",0.0248666757845053,1.60438226800465,"AdultMuscle_Dendritic cell; FetalMuscle_Dendritic cell; TS_Muscle_macrophage; TS_Muscle_t cell","Dendritic cell; macrophage; t cell","Dendritic cell; Macrophage; T cell"
"Upregulated","CLEC10A",0.0248666757845053,1.60438226800465,"AdultMuscle_Dendritic cell; FetalMuscle_Macrophage; FetalMuscle_Dendritic cell; TS_Muscle_macrophage","Dendritic cell; Macrophage; macrophage","Dendritic cell; Macrophage"
"Upregulated","FCGR2A",0.0248666757845053,1.60438226800465,"AdultMuscle_Dendritic cell; FetalMuscle_Macrophage; FetalMuscle_Dendritic cell; FetalMuscle_Fetal neuron; TS_Muscle_macrophage","Dendritic cell; Macrophage; Fetal neuron; macrophage","Dendritic cell; Macrophage; Neuron"
"Upregulated","FCN1",0.0248666757845053,1.60438226800465,"AdultMuscle_Dendritic cell; FetalMuscle_Dendritic cell; TS_Muscle_macrophage","Dendritic cell; macrophage","Dendritic cell; Macrophage"
"Upregulated","HBEGF",0.0248666757845053,1.60438226800465,"AdultMuscle_Dendritic cell; FetalMuscle_Macrophage; Fetal_HCA_Muscle_Schwann cells; FetalMuscle_Endothelial cell; FetalMuscle_Dendritic cell; FetalMuscle_Fetal neuron; TS_Muscle_endothelial cell of artery; TS_Muscle_macrophage; TS_Muscle_pericyte cell; TS_Muscle_endothelial cell of vascular tree; TS_Muscle_capillary endothelial cell","Dendritic cell; Macrophage; Schwann cells; Endothelial cell; Fetal neuron; endothelial cell of artery; macrophage; pericyte cell; endothelial cell of vascular tree; capillary endothelial cell","Dendritic cell; Macrophage; Schwann cell; Endothelial cell; Neuron; Pericyte cell; Capillary endothelial cell"
"Upregulated","MMP9",0.0248666757845053,1.60438226800465,"AdultMuscle_Dendritic cell; AdultMuscle_Macrophage; TS_Muscle_macrophage","Dendritic cell; Macrophage; macrophage","Dendritic cell; Macrophage"
"Upregulated","MNDA",0.0248666757845053,1.60438226800465,"AdultMuscle_Dendritic cell; FetalMuscle_Macrophage; FetalMuscle_Dendritic cell; TS_Muscle_macrophage","Dendritic cell; Macrophage; macrophage","Dendritic cell; Macrophage"
"Upregulated","S100A9",0.0248666757845053,1.60438226800465,"AdultMuscle_Dendritic cell; FetalMuscle_Macrophage; AdultMuscle_Macrophage; FetalMuscle_Dendritic cell; TS_Muscle_macrophage","Dendritic cell; Macrophage; macrophage","Dendritic cell; Macrophage"
"Upregulated","RASAL3",0.0257561691141653,1.58911873200717,"FetalMuscle_Macrophage; TS_Muscle_t cell; TS_Muscle_mature nk t cell; TS_Muscle_cd4-positive, alpha-beta t cell; TS_Muscle_cd8-positive, alpha-beta t cell","Macrophage; t cell; mature nk t cell; cd4-positive, alpha-beta t cell; cd8-positive, alpha-beta t cell","Macrophage; T cell; Natural killer cell"
"Upregulated","UVSSA",0.0257561691141653,1.58911873200717,"FetalMuscle_Macrophage; FetalMuscle_Erythroid cell","Macrophage; Erythroid cell","Macrophage; Erythroid lineage cell"
"Upregulated","BUB1B",0.026955245519626,1.56935670808194,"AdultMuscle_Macrophage; Fetal_HCA_Muscle_Lymphoid cells; Fetal_HCA_Muscle_Satellite cells; FetalMuscle_Fetal skeletal muscle cell; TS_Muscle_slow muscle cell","Macrophage; Lymphoid cells; Satellite cells; Fetal skeletal muscle cell; slow muscle cell","Macrophage; Innate lymphoid cell; Skeletal muscle satellite cell; Cell of skeletal muscle"
"Upregulated","DUS3L",0.026955245519626,1.56935670808194,"AdultMuscle_Macrophage","Macrophage","Macrophage"
"Upregulated","TLR8",0.026955245519626,1.56935670808194,"AdultMuscle_Macrophage; TS_Muscle_macrophage","Macrophage; macrophage","Macrophage"
